IdCliente,Nombre,Apellido,Correo,Telefono,Ciudad,Estado,Pais,Activo,FechaRegistro
334,DANIELA,Martínez,daniela.martinez334@empresa.com,7227348961,Toluca,Estado de México,México,1,09/06/2021
676,Carlos,Martínez,carlos.martinez676@correo.mx,7226888576,León,Guanajuato,México,1,08/01/2025
555,fernando,De la Cruz,fernando.delacruz555@ventas.net,7223272232,Tijuana,Baja California,México,1,23/08/2022
490,Miguel,Hernández,miguel.hernandez490@example.org,7226685667,Guadalajara,Jalisco,México,1,28/01/2026
139,Luis,De la Cruz,luis.delacruz139@empresa.com,7225578693,CDMX,Ciudad de México,México,1,17/11/2022
80,fernando,Torres,,7225838474,Puebla,Puebla,México,1,15/11/2025
658,Valeria,Pérez,valeria.perez658@example.org,7222653454,Puebla,Puebla,México,1,22/04/2025
460,fernando,Ramírez,fernando.ramirez460@ventas.net,7228532432,Mérida,Yucatán,México,1,19/11/2022
402,Miguel,Hernández,miguel.hernandez402@ventas.net,7229102661,Metepec,Estado de México,México,1,11/08/2025
761,Ángel,Muñoz,angel.munoz761@example.org,7227387959,León,Guanajuato,México,1,31/12/2025
459,José,De la Cruz,jose.delacruz459@example.org,7229479377,León,Guanajuato,México,1,30/05/2022
2,DANIELA,Núñez,,7228394987,Querétaro,Querétaro,México,0,22/03/2024
242,MÓNICA,Pérez,monica.perez242@empresa.com,7225102808,León,Guanajuato,México,1,16/11/2024
425,ramón,Ramírez,ramon.ramirez425@example.org,7224356958,Guadalajara,Jalisco,México,1,08/01/2021
10,Ana,López,,7228966174,CDMX,Ciudad de México,México,0,03/04/2025
858,  laura  ,O'Connor,laura.oconnor858@correo.mx,7225645138,Puebla,Puebla,México,1,26/04/2024
631,  JOSÉ  ,Ramírez,jose.ramirez631@example.org,7226036495,Guadalajara,Jalisco,México,1,07/05/2025
668,ramón,García,ramon.garcia668@correo.mx,7225441680,CDMX,Ciudad de México,México,1,10/06/2023
164,Valeria,Pérez,valeria.perez164@ventas.net,7227199587,CDMX,Ciudad de México,México,1,28/03/2025
538,Jorge,  Vargas  ,jorge.vargas538@example.org,7227505732,Monterrey,Nuevo León,México,1,30/05/2023
669,Luis,O'Connor,luis.oconnor669@example.org,7224723707,Mérida,Yucatán,México,1,20/06/2024
812,Óscar,Muñoz,oscar.munoz812@empresa.com,7223633154,Monterrey,Nuevo León,México,1,14/09/2023
755,fernando,Pérez,fernando.perez755@correo.mx,7222749967,Guadalajara,Jalisco,México,1,25/07/2023
552,Valeria,O'Connor,valeria.oconnor552@ventas.net,7222564393,Querétaro,Querétaro,México,1,08/08/2023
822,ramón,Muñoz,ramon.munoz822@empresa.com,7229024241,Tijuana,Baja California,México,1,07/02/2022
768,DANIELA,Ramírez,daniela.ramirez768@ventas.net,7223983937,Metepec,Estado de México,México,1,30/03/2024
874,MÓNICA,DÍAZ,monica.diaz874@example.org,7222115844,Toluca,Estado de México,México,1,27/04/2024
636,Iñaki,Torres,inaki.torres636@correo.mx,7229067527,León,Guanajuato,México,1,18/08/2024
60,fernando,Núñez,,7229370321,Monterrey,Nuevo León,México,1,15/04/2024
741,fernando,O'Connor,fernando.oconnor741@ventas.net,7223485846,Monterrey,Nuevo León,México,1,06/11/2025
248,DANIELA,Pérez,daniela.perez248@correo.mx,7229229680,Puebla,Puebla,México,1,16/05/2022
879,Lucía,castillo,lucia.castillo879@empresa.com,7226034471,Querétaro,Querétaro,México,1,26/09/2025
261,Valeria,Torres,valeria.torres261@correo.mx,7222993480,Toluca,Estado de México,México,1,25/09/2024
880,Valeria,López,valeria.lopez880@example.org,7221160279,Monterrey,Nuevo León,México,1,02/09/2023
830,Ángel,  Vargas  ,angel.vargas830@empresa.com,7227371875,Tijuana,Baja California,México,1,03/11/2021
587,Ángel,López,angel.lopez587@correo.mx,7223167421,Puebla,Puebla,México,1,04/12/2022
274,MÓNICA,Pérez,monica.perez274@correo.mx,7228498776,Querétaro,Querétaro,México,1,06/03/2024
108,  laura  ,Muñoz,laura.munoz108@empresa.com,7222160966,Tijuana,Baja California,México,1,18/01/2025
374,Zoë,Ramírez,zoe.ramirez374@correo.mx,7224992428,Toluca,Estado de México,México,1,27/04/2025
854,MÓNICA,García,monica.garcia854@empresa.com,7223016396,Metepec,Estado de México,México,1,02/10/2025
378,Luis,Pérez,luis.perez378@example.org,7229447280,Mérida,Yucatán,México,1,13/11/2024
257,Miguel,  Vargas  ,miguel.vargas257@ventas.net,7221125703,Tijuana,Baja California,México,1,03/11/2022
779,Ángel,DÍAZ,angel.diaz779@ventas.net,7223926547,León,Guanajuato,México,1,30/01/2022
603,Sofía,DÍAZ,sofia.diaz603@correo.mx,7223768012,CDMX,Ciudad de México,México,1,31/03/2023
280,María,De la Cruz,maria.delacruz280@ventas.net,7222909723,CDMX,Ciudad de México,México,1,16/02/2025
364,  MÓNICA  ,De la Cruz,monica.delacruz364@empresa.com,7226308208,Toluca,Estado de México,México,1,19/05/2025
629,Ángel,castillo,angel.castillo629@empresa.com,7223809929,Monterrey,Nuevo León,México,1,29/03/2023
843,Renée,DÍAZ,renee.diaz843@ventas.net,7224273736,León,Guanajuato,México,1,15/03/2024
353,Ángel,García,angel.garcia353@correo.mx,7225575060,CDMX,Ciudad de México,México,1,17/02/2022
198,Iñaki,Hernández,inaki.hernandez198@example.org,7222719376,León,Guanajuato,México,1,07/01/2025
428,Ángel,DÍAZ,angel.diaz428@ventas.net,7228964493,Puebla,Puebla,México,1,22/12/2024
464,Miguel,Hernández,miguel.hernandez464@ventas.net,7224847177,Toluca,Estado de México,México,1,30/12/2025
750,Sofía,DÍAZ,sofia.diaz750@ventas.net,7224388487,Metepec,Estado de México,México,1,31/10/2023
170,DANIELA,Muñoz,daniela.munoz170@correo.mx,7229212355,Toluca,Estado de México,México,1,03/04/2022
98,Valeria,Martínez,,7228495581,Puebla,Puebla,México,1,23/07/2025
112,  laura  ,García,laura.garcia112@empresa.com,7225306522,Puebla,Puebla,México,1,17/03/2022
241,Lucía,Muñoz,lucia.munoz241@correo.mx,7229381395,Tijuana,Baja California,México,1,06/03/2024
674,Luis,  Vargas  ,luis.vargas674@correo.mx,7225954085,Metepec,Estado de México,México,1,25/10/2022
355,fernando,Torres,fernando.torres355@example.org,7224737145,Monterrey,Nuevo León,México,1,27/03/2023
577,Óscar,Muñoz,oscar.munoz577@empresa.com,7226453270,Puebla,Puebla,México,1,03/10/2022
860,Luis,  Vargas  ,luis.vargas860@example.org,7225298203,Toluca,Estado de México,México,1,07/07/2021
225,Carlos,DÍAZ,carlos.diaz225@correo.mx,7224224500,Monterrey,Nuevo León,México,1,24/12/2022
708,Ana,DÍAZ,ana.diaz708@example.org,7224719586,Monterrey,Nuevo León,México,1,01/07/2021
62,Iñaki,DÍAZ,,7223665533,Querétaro,Querétaro,México,1,21/08/2022
899,Luis,O'Connor,luis.oconnor899@ventas.net,7222319685,Toluca,Estado de México,México,1,15/11/2021
49,ramón,  Vargas  ,,7225260102,Tijuana,Baja California,México,0,23/05/2023
147,Jorge,Pérez,jorge.perez147@empresa.com,7221294476,Puebla,Puebla,México,1,27/11/2023
238,  LUCÍA  ,Hernández,lucia.hernandez238@example.org,7228091181,Toluca,Estado de México,México,1,03/06/2025
816,fernando,Hernández,fernando.hernandez816@ventas.net,7222716346,León,Guanajuato,México,1,16/02/2026
251,  DANIELA  ,García,daniela.garcia251@example.org,7226906994,Mérida,Yucatán,México,1,16/05/2021
828,Zoë,De la Cruz,zoe.delacruz828@ventas.net,7227312342,León,Guanajuato,México,1,28/01/2021
483,Lucía,Torres,lucia.torres483@empresa.com,7222911747,Puebla,Puebla,México,1,05/04/2022
230,Carlos,Torres,carlos.torres230@ventas.net,7224980872,Toluca,Estado de México,México,1,09/01/2023
876,Sofía,Núñez,sofia.nunez876@correo.mx,7223427822,Metepec,Estado de México,México,1,23/03/2021
61,Sofía,Hernández,,7228459995,Querétaro,Querétaro,México,1,11/03/2023
735,  laura  ,García,laura.garcia735@correo.mx,7227656953,Querétaro,Querétaro,México,1,28/07/2021
69,Lucía,De la Cruz,,7222606424,Toluca,Estado de México,México,1,03/03/2021
244,Óscar,Muñoz,oscar.munoz244@example.org,7222667814,Guadalajara,Jalisco,México,1,15/06/2022
890,  laura  ,Muñoz,laura.munoz890@example.org,7229622568,Toluca,Estado de México,México,1,24/12/2021
352,Zoë,castillo,zoe.castillo352@correo.mx,7229536959,Puebla,Puebla,México,1,15/08/2025
127,  laura  ,Núñez,laura.nunez127@example.org,7221785960,Monterrey,Nuevo León,México,1,03/03/2022
13,Jorge,O'Connor,,7223562914,Monterrey,Nuevo León,México,0,03/09/2023
29,DANIELA,López,,7227892659,CDMX,Ciudad de México,México,0,25/03/2026
665,  laura  ,Núñez,laura.nunez665@example.org,7227310779,Monterrey,Nuevo León,México,1,21/09/2024
752,  laura  ,  Vargas  ,laura.vargas752@correo.mx,7226608995,Toluca,Estado de México,México,1,24/05/2023
92,José,López,,7227037910,Puebla,Puebla,México,1,17/02/2025
466,Iñaki,De la Cruz,inaki.delacruz466@correo.mx,7224018919,Toluca,Estado de México,México,1,06/11/2025
111,Miguel,Hernández,miguel.hernandez111@example.org,7223457773,Querétaro,Querétaro,México,1,16/11/2021
570,Valeria,Núñez,valeria.nunez570@ventas.net,7226154545,Toluca,Estado de México,México,1,02/12/2022
268,  MÓNICA  ,  Vargas  ,monica.vargas268@empresa.com,7222925231,Tijuana,Baja California,México,1,30/04/2022
373,José,Martínez,jose.martinez373@correo.mx,7223470339,Toluca,Estado de México,México,1,23/06/2023
864,DANIELA,Pérez,daniela.perez864@example.org,7223190686,Toluca,Estado de México,México,1,21/05/2026
609,Valeria,Sánchez,valeria.sanchez609@ventas.net,7223281806,León,Guanajuato,México,1,13/05/2025
418,ramón,Muñoz,ramon.munoz418@ventas.net,7227762125,Querétaro,Querétaro,México,1,28/03/2022
788,fernando,Muñoz,fernando.munoz788@empresa.com,7221357574,Querétaro,Querétaro,México,1,18/05/2023
897,  laura  ,  Vargas  ,laura.vargas897@ventas.net,7225224682,Guadalajara,Jalisco,México,1,07/02/2024
5,Miguel,Pérez,,7221724554,CDMX,Ciudad de México,México,0,17/01/2023
71,Carlos,  Vargas  ,,7223580807,Querétaro,Querétaro,México,1,25/11/2022
369,José,Pérez,jose.perez369@correo.mx,7227602210,CDMX,Ciudad de México,México,1,25/02/2024
384,Valeria,Muñoz,valeria.munoz384@correo.mx,7221938824,Tijuana,Baja California,México,1,20/10/2024
861,ramón,De la Cruz,ramon.delacruz861@example.org,7221542109,Mérida,Yucatán,México,1,12/11/2023
335,María,Pérez,maria.perez335@empresa.com,7222272875,Guadalajara,Jalisco,México,1,17/06/2023
886,Renée,Torres,renee.torres886@empresa.com,7224913370,Monterrey,Nuevo León,México,1,26/07/2022
831,DANIELA,DÍAZ,daniela.diaz831@empresa.com,7222706277,Mérida,Yucatán,México,1,18/12/2025
63,José,Hernández,,7228116156,León,Guanajuato,México,1,10/10/2021
508,Iñaki,  Vargas  ,inaki.vargas508@example.org,7225480238,Puebla,Puebla,México,1,15/10/2022
388,Iñaki,  Vargas  ,inaki.vargas388@correo.mx,7227783025,Toluca,Estado de México,México,1,28/12/2022
594,Jorge,Hernández,jorge.hernandez594@ventas.net,7225748495,Tijuana,Baja California,México,1,14/09/2025
350,  IÑAKI  ,Muñoz,inaki.munoz350@empresa.com,7226199481,León,Guanajuato,México,1,25/01/2024
67,Sofía,Hernández,,7229521928,Guadalajara,Jalisco,México,1,28/02/2025
363,DANIELA,Sánchez,daniela.sanchez363@example.org,7229480205,Tijuana,Baja California,México,1,30/03/2021
551,MÓNICA,Pérez,monica.perez551@ventas.net,7226246369,Tijuana,Baja California,México,1,11/08/2022
877,Renée,O'Connor,renee.oconnor877@ventas.net,7226561367,Guadalajara,Jalisco,México,1,04/03/2023
239,José,Muñoz,jose.munoz239@empresa.com,7221607021,León,Guanajuato,México,1,01/03/2024
166,Jorge,Sánchez,jorge.sanchez166@empresa.com,7222945743,CDMX,Ciudad de México,México,1,19/11/2022
631,José,Ramírez,jose.ramirez631@example.org,7226036495,Guadalajara,Jalisco,México,1,07/05/2025
413,ramón,Ramírez,ramon.ramirez413@ventas.net,7223831755,Toluca,Estado de México,México,1,14/04/2023
528,Zoë,DÍAZ,zoe.diaz528@example.org,7225681630,León,Guanajuato,México,1,05/07/2022
499,Sofía,Pérez,sofia.perez499@example.org,7222853233,Querétaro,Querétaro,México,1,20/07/2023
880,Valeria,López,valeria.lopez880@example.org,7221160279,Monterrey,Nuevo León,México,1,02/09/2023
445,Lucía,Núñez,lucia.nunez445@empresa.com,7221716668,Mérida,Yucatán,México,1,04/09/2023
640,MÓNICA,DÍAZ,monica.diaz640@correo.mx,7225496512,León,Guanajuato,México,1,14/02/2021
502,Carlos,De la Cruz,carlos.delacruz502@example.org,7228611084,Metepec,Estado de México,México,1,08/01/2021
330,Lucía,  Vargas  ,lucia.vargas330@ventas.net,7226828137,Querétaro,Querétaro,México,1,21/02/2025
130,María,Hernández,maria.hernandez130@ventas.net,7225075291,Mérida,Yucatán,México,1,27/12/2023
681,Jorge,Hernández,jorge.hernandez681@example.org,7223091504,Monterrey,Nuevo León,México,1,26/08/2021
213,Jorge,Ramírez,jorge.ramirez213@correo.mx,7226191341,Querétaro,Querétaro,México,1,14/05/2024
59,María,  Vargas  ,,7223686171,Monterrey,Nuevo León,México,1,17/08/2023
518,Zoë,DÍAZ,zoe.diaz518@correo.mx,7224907527,CDMX,Ciudad de México,México,1,18/08/2024
406,DANIELA,O'Connor,daniela.oconnor406@ventas.net,7226122987,CDMX,Ciudad de México,México,1,26/03/2023
736,Jorge,Torres,jorge.torres736@empresa.com,7227186729,Mérida,Yucatán,México,1,15/05/2022
689,Valeria,castillo,valeria.castillo689@example.org,7227366396,Monterrey,Nuevo León,México,1,20/05/2023
704,Miguel,castillo,miguel.castillo704@ventas.net,7225778949,Tijuana,Baja California,México,1,01/06/2023
42,ramón,De la Cruz,,7226223750,CDMX,Ciudad de México,México,0,03/09/2025
707,DANIELA,Sánchez,daniela.sanchez707@example.org,7228806591,Monterrey,Nuevo León,México,1,29/01/2023
272,fernando,Sánchez,fernando.sanchez272@example.org,7221809992,Tijuana,Baja California,México,1,21/04/2022
775,  JOSÉ  ,Núñez,jose.nunez775@example.org,7225873617,CDMX,Ciudad de México,México,1,01/03/2023
639,Lucía,Torres,lucia.torres639@empresa.com,7224884892,Mérida,Yucatán,México,1,08/12/2023
36,ramón,Núñez,,7221686102,Querétaro,Querétaro,México,0,25/01/2025
216,Miguel,Martínez,miguel.martinez216@correo.mx,7227268498,Puebla,Puebla,México,1,25/11/2021
288,Ana,Núñez,ana.nunez288@empresa.com,7227644935,Querétaro,Querétaro,México,1,06/04/2026
520,Luis,Hernández,luis.hernandez520@example.org,7222195364,Querétaro,Querétaro,México,1,03/05/2025
381,Iñaki,Hernández,inaki.hernandez381@empresa.com,7222889552,Toluca,Estado de México,México,1,05/12/2024
894,Miguel,De la Cruz,miguel.delacruz894@ventas.net,7222021940,Tijuana,Baja California,México,1,30/08/2024
794,Renée,DÍAZ,renee.diaz794@correo.mx,7226216188,Tijuana,Baja California,México,1,14/05/2022
124,ramón,O'Connor,ramon.oconnor124@example.org,7229478442,León,Guanajuato,México,1,01/02/2022
541,Zoë,Pérez,zoe.perez541@ventas.net,7225757812,Monterrey,Nuevo León,México,1,31/08/2021
17,fernando,Torres,,7221143929,Metepec,Estado de México,México,0,28/02/2026
832,DANIELA,López,daniela.lopez832@example.org,7229436750,Puebla,Puebla,México,1,17/04/2021
399,María,López,maria.lopez399@example.org,7224295221,Monterrey,Nuevo León,México,1,01/07/2025
414,fernando,Muñoz,fernando.munoz414@empresa.com,7225469229,CDMX,Ciudad de México,México,1,23/07/2023
627,  laura  ,López,laura.lopez627@ventas.net,7228298167,Puebla,Puebla,México,1,26/02/2023
567,Ana,Hernández,ana.hernandez567@correo.mx,7221428206,Mérida,Yucatán,México,1,18/09/2022
14,Renée,DÍAZ,,7226069893,Tijuana,Baja California,México,0,26/08/2025
227,Luis,Sánchez,luis.sanchez227@example.org,7222241088,Toluca,Estado de México,México,1,28/05/2021
146,Óscar,Martínez,oscar.martinez146@empresa.com,7222823392,Guadalajara,Jalisco,México,1,03/09/2021
319,DANIELA,López,daniela.lopez319@example.org,7229554526,León,Guanajuato,México,1,29/10/2025
269,María,Sánchez,maria.sanchez269@empresa.com,7221329173,Mérida,Yucatán,México,1,15/08/2021
462,Sofía,De la Cruz,sofia.delacruz462@empresa.com,7226219853,Guadalajara,Jalisco,México,1,13/04/2026
82,Lucía,Muñoz,,7228806383,Mérida,Yucatán,México,1,25/09/2022
145,María,Núñez,maria.nunez145@example.org,7223190567,Mérida,Yucatán,México,1,29/12/2025
515,Zoë,Muñoz,zoe.munoz515@empresa.com,7224011788,Tijuana,Baja California,México,1,13/07/2022
339,  laura  ,Ramírez,laura.ramirez339@correo.mx,7222190415,Tijuana,Baja California,México,1,18/04/2021
727,MÓNICA,Ramírez,monica.ramirez727@ventas.net,7226535389,Monterrey,Nuevo León,México,1,28/10/2023
527,ramón,Hernández,ramon.hernandez527@empresa.com,7222537916,Mérida,Yucatán,México,1,27/10/2024
41,Valeria,López,,7225100705,Monterrey,Nuevo León,México,0,15/07/2024
247,Sofía,castillo,sofia.castillo247@empresa.com,7225177878,Puebla,Puebla,México,1,16/03/2025
578,José,  Vargas  ,jose.vargas578@correo.mx,7221957886,Guadalajara,Jalisco,México,1,27/02/2022
175,Valeria,Martínez,valeria.martinez175@correo.mx,7221521369,Mérida,Yucatán,México,1,29/03/2025
656,Renée,De la Cruz,renee.delacruz656@correo.mx,7227838028,Guadalajara,Jalisco,México,1,11/10/2021
774,fernando,  Vargas  ,fernando.vargas774@correo.mx,7228653159,Mérida,Yucatán,México,1,17/03/2026
233,Iñaki,  Vargas  ,inaki.vargas233@example.org,7225196369,León,Guanajuato,México,1,28/06/2022
456,Ana,DÍAZ,ana.diaz456@correo.mx,7228117624,Querétaro,Querétaro,México,1,15/05/2025
11,Sofía,Sánchez,,7227400424,Guadalajara,Jalisco,México,0,27/10/2021
153,Valeria,castillo,valeria.castillo153@example.org,7222228218,León,Guanajuato,México,1,21/10/2022
372,Carlos,Ramírez,carlos.ramirez372@ventas.net,7224072200,Querétaro,Querétaro,México,1,15/08/2022
604,Lucía,Sánchez,lucia.sanchez604@correo.mx,7225932216,Monterrey,Nuevo León,México,1,18/12/2023
88,MÓNICA,Martínez,,7228433644,León,Guanajuato,México,1,20/05/2024
273,Valeria,Martínez,valeria.martinez273@ventas.net,7221098427,León,Guanajuato,México,1,12/04/2025
702,ramón,Pérez,ramon.perez702@ventas.net,7223551745,Guadalajara,Jalisco,México,1,25/09/2025
148,  laura  ,Pérez,laura.perez148@empresa.com,7222980665,Metepec,Estado de México,México,1,30/07/2021
650,Zoë,DÍAZ,zoe.diaz650@correo.mx,7227545470,Puebla,Puebla,México,1,02/02/2022
301,  DANIELA  ,castillo,daniela.castillo301@example.org,7227759029,Monterrey,Nuevo León,México,1,26/05/2022
194,fernando,Hernández,fernando.hernandez194@correo.mx,7224854541,Metepec,Estado de México,México,1,10/08/2023
277,Ana,Hernández,ana.hernandez277@example.org,7229705463,Querétaro,Querétaro,México,1,06/01/2024
26,Ana,López,,7227692407,Tijuana,Baja California,México,0,05/05/2022
509,ramón,castillo,ramon.castillo509@empresa.com,7224082638,Puebla,Puebla,México,1,31/03/2021
680,Zoë,O'Connor,zoe.oconnor680@empresa.com,7227525577,CDMX,Ciudad de México,México,1,19/05/2025
429,Lucía,Sánchez,lucia.sanchez429@empresa.com,7222607731,Metepec,Estado de México,México,1,24/07/2022
859,Zoë,castillo,zoe.castillo859@empresa.com,7225680918,León,Guanajuato,México,1,17/05/2024
441,ramón,Muñoz,ramon.munoz441@correo.mx,7222830052,CDMX,Ciudad de México,México,1,31/05/2022
573,Miguel,Sánchez,miguel.sanchez573@empresa.com,7228589621,Guadalajara,Jalisco,México,1,12/11/2022
391,Lucía,Martínez,lucia.martinez391@correo.mx,7224006426,Metepec,Estado de México,México,1,08/11/2023
560,José,Sánchez,jose.sanchez560@empresa.com,7229493019,Metepec,Estado de México,México,1,23/07/2021
611,MÓNICA,García,monica.garcia611@ventas.net,7228784576,Querétaro,Querétaro,México,1,20/03/2024
630,  laura  ,Núñez,laura.nunez630@correo.mx,7225574800,Querétaro,Querétaro,México,1,13/04/2021
350,Iñaki,Muñoz,inaki.munoz350@empresa.com,7226199481,León,Guanajuato,México,1,25/01/2024
159,Jorge,DÍAZ,jorge.diaz159@empresa.com,7228847033,Toluca,Estado de México,México,1,14/11/2023
530,Valeria,O'Connor,valeria.oconnor530@empresa.com,7222732785,Querétaro,Querétaro,México,1,17/07/2025
723,  laura  ,Ramírez,laura.ramirez723@correo.mx,7223889926,Mérida,Yucatán,México,1,07/04/2023
332,DANIELA,castillo,daniela.castillo332@correo.mx,7221951820,León,Guanajuato,México,1,27/07/2024
195,Sofía,Muñoz,sofia.munoz195@correo.mx,7229435941,Puebla,Puebla,México,1,30/11/2024
83,  ÓSCAR  ,Martínez,,7225343775,Guadalajara,Jalisco,México,1,17/04/2026
125,Sofía,Núñez,sofia.nunez125@correo.mx,7226900011,Querétaro,Querétaro,México,1,02/01/2024
458,Iñaki,Ramírez,inaki.ramirez458@correo.mx,7225201649,CDMX,Ciudad de México,México,1,06/01/2024
320,Luis,Torres,luis.torres320@example.org,7226685629,Puebla,Puebla,México,1,07/07/2024
484,MÓNICA,Ramírez,monica.ramirez484@correo.mx,7222272641,Monterrey,Nuevo León,México,1,10/05/2026
799,Zoë,  Vargas  ,zoe.vargas799@empresa.com,7223442909,León,Guanajuato,México,1,18/02/2022
341,Zoë,castillo,zoe.castillo341@correo.mx,7222662767,Guadalajara,Jalisco,México,1,26/02/2024
328,Iñaki,  Vargas  ,inaki.vargas328@example.org,7221632546,Mérida,Yucatán,México,1,17/05/2025
836,Lucía,  Vargas  ,lucia.vargas836@ventas.net,7227370583,Mérida,Yucatán,México,1,07/03/2025
85,DANIELA,Pérez,,7221239634,Puebla,Puebla,México,1,14/12/2022
267,Miguel,Núñez,miguel.nunez267@correo.mx,7227982125,Querétaro,Querétaro,México,1,23/06/2024
673,  ÁNGEL  ,Hernández,angel.hernandez673@correo.mx,7222584671,Querétaro,Querétaro,México,1,05/07/2024
478,fernando,Pérez,fernando.perez478@ventas.net,7228780674,Querétaro,Querétaro,México,1,11/05/2023
222,DANIELA,García,daniela.garcia222@empresa.com,7228733693,Puebla,Puebla,México,1,20/01/2021
878,DANIELA,Ramírez,daniela.ramirez878@empresa.com,7228512102,Puebla,Puebla,México,1,05/03/2023
504,Iñaki,Hernández,inaki.hernandez504@correo.mx,7222498532,Metepec,Estado de México,México,1,29/09/2025
400,Carlos,Torres,carlos.torres400@correo.mx,7222805604,Guadalajara,Jalisco,México,1,28/02/2025
427,Miguel,Muñoz,miguel.munoz427@example.org,7228487884,Mérida,Yucatán,México,1,24/02/2023
510,Ana,García,ana.garcia510@correo.mx,7226401306,Querétaro,Querétaro,México,1,09/04/2022
839,José,García,jose.garcia839@correo.mx,7223372043,Mérida,Yucatán,México,1,29/10/2023
262,  RAMÓN  ,Ramírez,ramon.ramirez262@correo.mx,7224437641,Mérida,Yucatán,México,1,13/03/2025
275,Ana,De la Cruz,ana.delacruz275@correo.mx,7224319985,León,Guanajuato,México,1,05/06/2021
867,Ángel,Sánchez,angel.sanchez867@ventas.net,7225457834,Metepec,Estado de México,México,1,08/05/2025
209,María,Núñez,maria.nunez209@example.org,7229914605,Tijuana,Baja California,México,1,14/05/2025
862,Ángel,Pérez,angel.perez862@empresa.com,7226903352,Puebla,Puebla,México,1,24/03/2021
696,Luis,López,luis.lopez696@correo.mx,7226593639,León,Guanajuato,México,1,28/05/2025
413,ramón,Ramírez,ramon.ramirez413@ventas.net,7223831755,Toluca,Estado de México,México,1,14/04/2023
411,Zoë,Torres,zoe.torres411@empresa.com,7229524791,Querétaro,Querétaro,México,1,27/08/2021
486,Ángel,Pérez,angel.perez486@empresa.com,7227393819,Toluca,Estado de México,México,1,15/07/2023
850,María,castillo,maria.castillo850@example.org,7221810616,CDMX,Ciudad de México,México,1,21/01/2026
606,Carlos,O'Connor,carlos.oconnor606@correo.mx,7223080711,Metepec,Estado de México,México,1,02/03/2021
21,  laura  ,Sánchez,,7223953434,Mérida,Yucatán,México,0,26/06/2024
771,Ana,  Vargas  ,ana.vargas771@ventas.net,7222488449,Tijuana,Baja California,México,1,16/01/2026
207,MÓNICA,Torres,monica.torres207@ventas.net,7227941531,Tijuana,Baja California,México,1,12/04/2023
77,Luis,García,,7227809956,León,Guanajuato,México,1,22/09/2024
416,  laura  ,De la Cruz,laura.delacruz416@example.org,7229622755,Toluca,Estado de México,México,1,10/08/2025
57,  VALERIA  ,O'Connor,,7226706812,Mérida,Yucatán,México,1,06/05/2026
500,Zoë,López,zoe.lopez500@example.org,7225427313,Monterrey,Nuevo León,México,1,05/02/2022
475,Ana,Ramírez,ana.ramirez475@empresa.com,7223964001,Monterrey,Nuevo León,México,1,27/03/2025
547,Ana,Ramírez,ana.ramirez547@correo.mx,7223753616,Tijuana,Baja California,México,1,06/10/2024
307,Renée,Muñoz,renee.munoz307@correo.mx,7222241371,Mérida,Yucatán,México,1,29/06/2021
10,Ana,López,,7228966174,CDMX,Ciudad de México,México,0,03/04/2025
344,DANIELA,DÍAZ,daniela.diaz344@example.org,7224136180,León,Guanajuato,México,1,06/04/2022
571,Zoë,DÍAZ,zoe.diaz571@empresa.com,7222678440,Monterrey,Nuevo León,México,1,22/08/2024
56,Jorge,Martínez,,7224684474,Monterrey,Nuevo León,México,1,09/10/2025
531,DANIELA,López,daniela.lopez531@ventas.net,7229955415,Monterrey,Nuevo León,México,1,08/05/2026
454,Luis,Sánchez,luis.sanchez454@example.org,7228221439,León,Guanajuato,México,1,15/04/2022
214,Ángel,Núñez,angel.nunez214@empresa.com,7221798391,Mérida,Yucatán,México,1,30/07/2024
155,Iñaki,Pérez,inaki.perez155@ventas.net,7223426874,Tijuana,Baja California,México,1,02/11/2022
558,Óscar,García,oscar.garcia558@example.org,7222386298,Mérida,Yucatán,México,1,09/07/2022
561,ramón,De la Cruz,ramon.delacruz561@correo.mx,7224497992,Monterrey,Nuevo León,México,1,01/09/2021
350,Iñaki,Muñoz,inaki.munoz350@empresa.com,7226199481,León,Guanajuato,México,1,25/01/2024
40,Óscar,Pérez,,7223392183,Monterrey,Nuevo León,México,0,19/04/2025
199,Sofía,Hernández,sofia.hernandez199@correo.mx,7222067028,Querétaro,Querétaro,México,1,26/03/2023
426,María,Hernández,maria.hernandez426@correo.mx,7225557825,Tijuana,Baja California,México,1,12/12/2021
892,DANIELA,DÍAZ,daniela.diaz892@correo.mx,7229321881,Guadalajara,Jalisco,México,1,17/06/2022
356,Carlos,DÍAZ,carlos.diaz356@example.org,7221927956,Tijuana,Baja California,México,1,23/03/2026
129,Ángel,castillo,angel.castillo129@example.org,7225138478,Metepec,Estado de México,México,1,28/09/2021
184,Sofía,  Vargas  ,sofia.vargas184@ventas.net,7226360428,Monterrey,Nuevo León,México,1,27/02/2021
91,Renée,Pérez,,7224670353,Mérida,Yucatán,México,1,27/06/2023
852,ramón,DÍAZ,ramon.diaz852@empresa.com,7228228831,Mérida,Yucatán,México,1,14/10/2021
423,  laura  ,Núñez,laura.nunez423@empresa.com,7222412617,Toluca,Estado de México,México,1,14/02/2025
725,Miguel,DÍAZ,miguel.diaz725@correo.mx,7224263182,Metepec,Estado de México,México,1,28/10/2024
709,fernando,Martínez,fernando.martinez709@empresa.com,7221498559,León,Guanajuato,México,1,20/07/2024
